"","mes_ano","pais","valor"
"3307",2022-05-01,"Macao, China",538458
"3308",2022-06-01,"Macao, China",336488
"3309",2022-07-01,"Macao, China",7321
"3310",2022-08-01,"Macao, China",290138
"3311",2022-09-01,"Macao, China",502668
"3312",2022-10-01,"Macao, China",518843
"3313",2022-11-01,"Macao, China",320267
"3314",2022-12-01,"Macao, China",336593
"3315",2023-01-01,"Macao, China",991641
"3316",2023-02-01,"Macao, China",NA
"3317",1998-01-01,"Maldives",263
"3318",1998-02-01,"Maldives",250
"3319",1998-03-01,"Maldives",162
"3320",1998-04-01,"Maldives",155
"3321",1998-05-01,"Maldives",197
"3322",1998-06-01,"Maldives",337
"3323",1998-07-01,"Maldives",269
"3324",1998-08-01,"Maldives",364
"3325",1998-09-01,"Maldives",235
"3326",1998-10-01,"Maldives",392
"3327",1998-11-01,"Maldives",252
"3328",1998-12-01,"Maldives",191
"3329",1999-01-01,"Maldives",177
"3330",1999-02-01,"Maldives",584
"3331",1999-03-01,"Maldives",82
"3332",1999-04-01,"Maldives",196
"3333",1999-05-01,"Maldives",259
"3334",1999-06-01,"Maldives",257
"3335",1999-07-01,"Maldives",556
"3336",1999-08-01,"Maldives",506
"3337",1999-09-01,"Maldives",387
"3338",1999-10-01,"Maldives",378
"3339",1999-11-01,"Maldives",290
"3340",1999-12-01,"Maldives",301
"3341",2000-01-01,"Maldives",145
"3342",2000-02-01,"Maldives",856
"3343",2000-03-01,"Maldives",243
"3344",2000-04-01,"Maldives",339
"3345",2000-05-01,"Maldives",341
"3346",2000-06-01,"Maldives",371
"3347",2000-07-01,"Maldives",568
"3348",2000-08-01,"Maldives",588
"3349",2000-09-01,"Maldives",609
"3350",2000-10-01,"Maldives",645
"3351",2000-11-01,"Maldives",225
"3352",2000-12-01,"Maldives",450
"3353",2001-01-01,"Maldives",1023
"3354",2001-02-01,"Maldives",330
"3355",2001-03-01,"Maldives",459
"3356",2001-04-01,"Maldives",734
"3357",2001-05-01,"Maldives",910
"3358",2001-06-01,"Maldives",446
"3359",2001-07-01,"Maldives",584
"3360",2001-08-01,"Maldives",635
"3361",2001-09-01,"Maldives",584
"3362",2001-10-01,"Maldives",776
"3363",2001-11-01,"Maldives",226
"3364",2001-12-01,"Maldives",635
"3365",2002-01-01,"Maldives",468
"3366",2002-02-01,"Maldives",2041
"3367",2002-03-01,"Maldives",527
"3368",2002-04-01,"Maldives",633
"3369",2002-05-01,"Maldives",1324
"3370",2002-06-01,"Maldives",1029
"3371",2002-07-01,"Maldives",1009
"3372",2002-08-01,"Maldives",810
"3373",2002-09-01,"Maldives",1090
"3374",2002-10-01,"Maldives",1626
"3375",2002-11-01,"Maldives",863
"3376",2002-12-01,"Maldives",672
"3377",2003-01-01,"Maldives",1341
"3378",2003-02-01,"Maldives",2074
"3379",2003-03-01,"Maldives",751
"3380",2003-04-01,"Maldives",356
"3381",2003-05-01,"Maldives",38
"3382",2003-06-01,"Maldives",39
"3383",2003-07-01,"Maldives",331
"3384",2003-08-01,"Maldives",1904
"3385",2003-09-01,"Maldives",1845
"3386",2003-10-01,"Maldives",3457
"3387",2003-11-01,"Maldives",1753
"3388",2003-12-01,"Maldives",1132
"3389",2004-01-01,"Maldives",4297
"3390",2004-02-01,"Maldives",829
"3391",2004-03-01,"Maldives",913
"3392",2004-04-01,"Maldives",1278
"3393",2004-05-01,"Maldives",2638
"3394",2004-06-01,"Maldives",1037
"3395",2004-07-01,"Maldives",1830
"3396",2004-08-01,"Maldives",1663
"3397",2004-09-01,"Maldives",1490
"3398",2004-10-01,"Maldives",2430
"3399",2004-11-01,"Maldives",1099
"3400",2004-12-01,"Maldives",1095
"3401",2005-01-01,"Maldives",146
"3402",2005-02-01,"Maldives",202
"3403",2005-03-01,"Maldives",438
"3404",2005-04-01,"Maldives",631
"3405",2005-05-01,"Maldives",754
"3406",2005-06-01,"Maldives",726
"3407",2005-07-01,"Maldives",1515
"3408",2005-08-01,"Maldives",1482
"3409",2005-09-01,"Maldives",1450
"3410",2005-10-01,"Maldives",1824
"3411",2005-11-01,"Maldives",1071
"3412",2005-12-01,"Maldives",1370
"3413",2006-01-01,"Maldives",2852
"3414",2006-02-01,"Maldives",1985
"3415",2006-03-01,"Maldives",1376
"3416",2006-04-01,"Maldives",1479
"3417",2006-05-01,"Maldives",2406
"3418",2006-06-01,"Maldives",1595
"3419",2006-07-01,"Maldives",2230
"3420",2006-08-01,"Maldives",2244
"3421",2006-09-01,"Maldives",2262
"3422",2006-10-01,"Maldives",3090
"3423",2006-11-01,"Maldives",2382
"3424",2006-12-01,"Maldives",2495
"3425",2007-01-01,"Maldives",1855
"3426",2007-02-01,"Maldives",4591
"3427",2007-03-01,"Maldives",1647
"3428",2007-04-01,"Maldives",1981
"3429",2007-05-01,"Maldives",3505
"3430",2007-06-01,"Maldives",2722
"3431",2007-07-01,"Maldives",3159
"3432",2007-08-01,"Maldives",3996
"3433",2007-09-01,"Maldives",3450
"3434",2007-10-01,"Maldives",4097
"3435",2007-11-01,"Maldives",2302
"3436",2007-12-01,"Maldives",2671
"3437",2008-01-01,"Maldives",2569
"3438",2008-02-01,"Maldives",5638
"3439",2008-03-01,"Maldives",2065
"3440",2008-04-01,"Maldives",2408
"3441",2008-05-01,"Maldives",3631
"3442",2008-06-01,"Maldives",3133
"3443",2008-07-01,"Maldives",3903
"3444",2008-08-01,"Maldives",3440
"3445",2008-09-01,"Maldives",4724
"3446",2008-10-01,"Maldives",4286
"3447",2008-11-01,"Maldives",3101
"3448",2008-12-01,"Maldives",2613
"3449",2009-01-01,"Maldives",5912
"3450",2009-02-01,"Maldives",2682
"3451",2009-03-01,"Maldives",2363
"3452",2009-04-01,"Maldives",3417
"3453",2009-05-01,"Maldives",3706
"3454",2009-06-01,"Maldives",3226
"3455",2009-07-01,"Maldives",5206
"3456",2009-08-01,"Maldives",6197
"3457",2009-09-01,"Maldives",6141
"3458",2009-10-01,"Maldives",10805
"3459",2009-11-01,"Maldives",6286
"3460",2009-12-01,"Maldives",4725
"3461",2010-01-01,"Maldives",6069
"3462",2010-02-01,"Maldives",13345
"3463",2010-03-01,"Maldives",6144
"3464",2010-04-01,"Maldives",7060
"3465",2010-05-01,"Maldives",8964
"3466",2010-06-01,"Maldives",8615
"3467",2010-07-01,"Maldives",12449
"3468",2010-08-01,"Maldives",14998
"3469",2010-09-01,"Maldives",13028
"3470",2010-10-01,"Maldives",13476
"3471",2010-11-01,"Maldives",8313
"3472",2010-12-01,"Maldives",6500
"3473",2011-01-01,"Maldives",12367
"3474",2011-02-01,"Maldives",18759
"3475",2011-03-01,"Maldives",8968
"3476",2011-04-01,"Maldives",10165
"3477",2011-05-01,"Maldives",14889
"3478",2011-06-01,"Maldives",15410
"3479",2011-07-01,"Maldives",23176
"3480",2011-08-01,"Maldives",22827
"3481",2011-09-01,"Maldives",20107
"3482",2011-10-01,"Maldives",22595
"3483",2011-11-01,"Maldives",16897
"3484",2011-12-01,"Maldives",12495
"3485",2012-01-01,"Maldives",28008
"3486",2012-02-01,"Maldives",12237
"3487",2012-03-01,"Maldives",6417
"3488",2012-04-01,"Maldives",10523
"3489",2012-05-01,"Maldives",16154
"3490",2012-06-01,"Maldives",17809
"3491",2012-07-01,"Maldives",27653
"3492",2012-08-01,"Maldives",25138
"3493",2012-09-01,"Maldives",25178
"3494",2012-10-01,"Maldives",26301
"3495",2012-11-01,"Maldives",18450
"3496",2012-12-01,"Maldives",15683
"3497",2013-01-01,"Maldives",19208
"3498",2013-02-01,"Maldives",33592
"3499",2013-03-01,"Maldives",27227.9612990757
"3500",2013-04-01,"Maldives",27497.6101906067
"3501",2013-05-01,"Maldives",27767.2590821378
"3502",2013-06-01,"Maldives",28036.9079736689
"3503",2013-07-01,"Maldives",28306.5568651999
"3504",2013-08-01,"Maldives",28576.205756731
"3505",2013-09-01,"Maldives",28845.8546482621
"3506",2013-10-01,"Maldives",29115.5035397931
"3507",2013-11-01,"Maldives",29385.1524313242
"3508",2013-12-01,"Maldives",29654.8013228552
"3509",2014-01-01,"Maldives",30612
"3510",2014-02-01,"Maldives",33213
"3511",2014-03-01,"Maldives",23705
"3512",2014-04-01,"Maldives",24034
"3513",2014-05-01,"Maldives",29685
"3514",2014-06-01,"Maldives",30000
"3515",2014-07-01,"Maldives",43269
"3516",2014-08-01,"Maldives",37895
"3517",2014-09-01,"Maldives",34425
"3518",2014-10-01,"Maldives",33828
"3519",2014-11-01,"Maldives",24729
"3520",2014-12-01,"Maldives",18231
"3521",2015-01-01,"Maldives",20469
"3522",2015-02-01,"Maldives",43349
"3523",2015-03-01,"Maldives",25069
"3524",2015-04-01,"Maldives",26398
"3525",2015-05-01,"Maldives",30864
"3526",2015-06-01,"Maldives",31965
"3527",2015-07-01,"Maldives",41527
"3528",2015-08-01,"Maldives",40850
"3529",2015-09-01,"Maldives",32198
"3530",2015-10-01,"Maldives",30714
"3531",2015-11-01,"Maldives",19856
"3532",2015-12-01,"Maldives",16255
"3533",2016-01-01,"Maldives",23241
"3534",2016-02-01,"Maldives",34330
"3535",2016-03-01,"Maldives",21741
"3536",2016-04-01,"Maldives",24794
"3537",2016-05-01,"Maldives",25005
"3538",2016-06-01,"Maldives",28653
"3539",2016-07-01,"Maldives",36456
"3540",2016-08-01,"Maldives",36217
"3541",2016-09-01,"Maldives",29242
"3542",2016-10-01,"Maldives",29444
"3543",2016-11-01,"Maldives",18954
"3544",2016-12-01,"Maldives",16249
"3545",2017-01-01,"Maldives",30669
"3546",2017-02-01,"Maldives",24263
"3547",2017-03-01,"Maldives",18203
"3548",2017-04-01,"Maldives",20975
"3549",2017-05-01,"Maldives",23225
"3550",2017-06-01,"Maldives",24160
"3551",2017-07-01,"Maldives",34276
"3552",2017-08-01,"Maldives",33743
"3553",2017-09-01,"Maldives",27214
"3554",2017-10-01,"Maldives",28689
"3555",2017-11-01,"Maldives",21195
"3556",2017-12-01,"Maldives",19918
"3557",2018-01-01,"Maldives",25830
"3558",2018-02-01,"Maldives",33506
"3559",2018-03-01,"Maldives",13203
"3560",2018-04-01,"Maldives",15093
"3561",2018-05-01,"Maldives",16927
"3562",2018-06-01,"Maldives",22853
"3563",2018-07-01,"Maldives",33227
"3564",2018-08-01,"Maldives",33472
"3565",2018-09-01,"Maldives",27997
"3566",2018-10-01,"Maldives",25803
"3567",2018-11-01,"Maldives",18465
"3568",2018-12-01,"Maldives",16740
"3569",2019-01-01,"Maldives",25804
"3570",2019-02-01,"Maldives",31285
"3571",2019-03-01,"Maldives",19479
"3572",2019-04-01,"Maldives",18704
"3573",2019-05-01,"Maldives",21010
"3574",2019-06-01,"Maldives",23983
"3575",2019-07-01,"Maldives",32569
"3576",2019-08-01,"Maldives",32757
"3577",2019-09-01,"Maldives",24758
"3578",2019-10-01,"Maldives",21926
"3579",2019-11-01,"Maldives",15600
"3580",2019-12-01,"Maldives",16154
"3581",2020-01-01,"Maldives",31744
"3582",2020-02-01,"Maldives",1647
"3583",2020-03-01,"Maldives",498
"3584",2020-04-01,"Maldives",0
"3585",2020-05-01,"Maldives",0
"3586",2020-06-01,"Maldives",0
"3587",2020-07-01,"Maldives",16
"3588",2020-08-01,"Maldives",34
"3589",2020-09-01,"Maldives",33
"3590",2020-10-01,"Maldives",41
"3591",2020-11-01,"Maldives",61
"3592",2020-12-01,"Maldives",171
"3593",2021-01-01,"Maldives",122
"3594",2021-02-01,"Maldives",108
"3595",2021-03-01,"Maldives",132
"3596",2021-04-01,"Maldives",142
"3597",2021-05-01,"Maldives",149
"3598",2021-06-01,"Maldives",85
"3599",2021-07-01,"Maldives",181
"3600",2021-08-01,"Maldives",273
"3601",2021-09-01,"Maldives",153
"3602",2021-10-01,"Maldives",247
"3603",2021-11-01,"Maldives",199
"3604",2021-12-01,"Maldives",447
"3605",2022-01-01,"Maldives",314
"3606",2022-02-01,"Maldives",282
"3607",2022-03-01,"Maldives",399
"3608",2022-04-01,"Maldives",705
"3609",2022-05-01,"Maldives",726
"3610",2022-06-01,"Maldives",1071
"3611",2022-07-01,"Maldives",1544
"3612",2022-08-01,"Maldives",1253
"3613",2022-09-01,"Maldives",1054
"3614",2022-10-01,"Maldives",1157
"3615",2022-11-01,"Maldives",1175
"3616",2022-12-01,"Maldives",2468
"3617",2023-01-01,"Maldives",5796
"3618",2023-02-01,"Maldives",NA
"3619",2005-01-01,"Mexico",793
"3620",2005-02-01,"Mexico",688
"3621",2005-03-01,"Mexico",828
"3622",2005-04-01,"Mexico",782
"3623",2005-05-01,"Mexico",848
"3624",2005-06-01,"Mexico",996
"3625",2005-07-01,"Mexico",1184
"3626",2005-08-01,"Mexico",850
"3627",2005-09-01,"Mexico",969
"3628",2005-10-01,"Mexico",881
"3629",2005-11-01,"Mexico",841
"3630",2005-12-01,"Mexico",909
"3631",2006-01-01,"Mexico",623
"3632",2006-02-01,"Mexico",795
"3633",2006-03-01,"Mexico",995
"3634",2006-04-01,"Mexico",682
"3635",2006-05-01,"Mexico",848
"3636",2006-06-01,"Mexico",846
"3637",2006-07-01,"Mexico",1205
"3638",2006-08-01,"Mexico",926
"3639",2006-09-01,"Mexico",1042
"3640",2006-10-01,"Mexico",1196
"3641",2006-11-01,"Mexico",1377
"3642",2006-12-01,"Mexico",1526
"3643",2007-01-01,"Mexico",932
"3644",2007-02-01,"Mexico",837
"3645",2007-03-01,"Mexico",1400
"3646",2007-04-01,"Mexico",1218
"3647",2007-05-01,"Mexico",1293
"3648",2007-06-01,"Mexico",1375
"3649",2007-07-01,"Mexico",1909
"3650",2007-08-01,"Mexico",1442
"3651",2007-09-01,"Mexico",1724
"3652",2007-10-01,"Mexico",1642
"3653",2007-11-01,"Mexico",1750
"3654",2007-12-01,"Mexico",1967
"3655",2008-01-01,"Mexico",1263
"3656",2008-02-01,"Mexico",1339
"3657",2008-03-01,"Mexico",1536
"3658",2008-04-01,"Mexico",1925
"3659",2008-05-01,"Mexico",1522
"3660",2008-06-01,"Mexico",1220
"3661",2008-07-01,"Mexico",1827
"3662",2008-08-01,"Mexico",1699
"3663",2008-09-01,"Mexico",1501
"3664",2008-10-01,"Mexico",1527
"3665",2008-11-01,"Mexico",2044
"3666",2008-12-01,"Mexico",2500
"3667",2009-01-01,"Mexico",1483
"3668",2009-02-01,"Mexico",1823
"3669",2009-03-01,"Mexico",2108
"3670",2009-04-01,"Mexico",1512
"3671",2009-05-01,"Mexico",310
"3672",2009-06-01,"Mexico",676
"3673",2009-07-01,"Mexico",1031
"3674",2009-08-01,"Mexico",1245
"3675",2009-09-01,"Mexico",1365
"3676",2009-10-01,"Mexico",1529
"3677",2009-11-01,"Mexico",1796
"3678",2009-12-01,"Mexico",2342
"3679",2010-01-01,"Mexico",1635
"3680",2010-02-01,"Mexico",1575
"3681",2010-03-01,"Mexico",2522
"3682",2010-04-01,"Mexico",2234
"3683",2010-05-01,"Mexico",2358
"3684",2010-06-01,"Mexico",1898
"3685",2010-07-01,"Mexico",2733
"3686",2010-08-01,"Mexico",2683
"3687",2010-09-01,"Mexico",2174
"3688",2010-10-01,"Mexico",2401
"3689",2010-11-01,"Mexico",2926
"3690",2010-12-01,"Mexico",3259
"3691",2011-01-01,"Mexico",2217
"3692",2011-02-01,"Mexico",2497
"3693",2011-03-01,"Mexico",3477
"3694",2011-04-01,"Mexico",2592
"3695",2011-05-01,"Mexico",2923
"3696",2011-06-01,"Mexico",2664
"3697",2011-07-01,"Mexico",2988
"3698",2011-08-01,"Mexico",3063
"3699",2011-09-01,"Mexico",2963
"3700",2011-10-01,"Mexico",2988
"3701",2011-11-01,"Mexico",3622
"3702",2011-12-01,"Mexico",4884
"3703",2012-01-01,"Mexico",3360
"3704",2012-02-01,"Mexico",2864
"3705",2012-03-01,"Mexico",5020
"3706",2012-04-01,"Mexico",3291
"3707",2012-05-01,"Mexico",3552
"3708",2012-06-01,"Mexico",3637
"3709",2012-07-01,"Mexico",3521
"3710",2012-08-01,"Mexico",3269
"3711",2012-09-01,"Mexico",3818
"3712",2012-10-01,"Mexico",3675
"3713",2012-11-01,"Mexico",5221
"3714",2012-12-01,"Mexico",6582
"3715",2013-01-01,"Mexico",3757
"3716",2013-02-01,"Mexico",3551
"3717",2013-03-01,"Mexico",8586
"3718",2013-04-01,"Mexico",3740
"3719",2013-05-01,"Mexico",4619
"3720",2013-06-01,"Mexico",4046
"3721",2013-07-01,"Mexico",4137
"3722",2013-08-01,"Mexico",4716
"3723",2013-09-01,"Mexico",3954
"3724",2013-10-01,"Mexico",4061
"3725",2013-11-01,"Mexico",6040
"3726",2013-12-01,"Mexico",9331
"3727",2014-01-01,"Mexico",5091
"3728",2014-02-01,"Mexico",5053
"3729",2014-03-01,"Mexico",10838
"3730",2014-04-01,"Mexico",4734
"3731",2014-05-01,"Mexico",5550
"3732",2014-06-01,"Mexico",4750
"3733",2014-07-01,"Mexico",5398
"3734",2014-08-01,"Mexico",5430
"3735",2014-09-01,"Mexico",4379
"3736",2014-10-01,"Mexico",4945
"3737",2014-11-01,"Mexico",7615
"3738",2014-12-01,"Mexico",11882
"3739",2015-01-01,"Mexico",3411
"3740",2015-02-01,"Mexico",4025
"3741",2015-03-01,"Mexico",6738
"3742",2015-04-01,"Mexico",3812
"3743",2015-05-01,"Mexico",4418
"3744",2015-06-01,"Mexico",3472
"3745",2015-07-01,"Mexico",5921
"3746",2015-08-01,"Mexico",6772
"3747",2015-09-01,"Mexico",6684
"3748",2015-10-01,"Mexico",6945
"3749",2015-11-01,"Mexico",10086
"3750",2015-12-01,"Mexico",16307
"3751",2016-01-01,"Mexico",8547
"3752",2016-02-01,"Mexico",9311
"3753",2016-03-01,"Mexico",15143
"3754",2016-04-01,"Mexico",8623
"3755",2016-05-01,"Mexico",9661
"3756",2016-06-01,"Mexico",8081
"3757",2016-07-01,"Mexico",7457
"3758",2016-08-01,"Mexico",8419
"3759",2016-09-01,"Mexico",8330
"3760",2016-10-01,"Mexico",8351
"3761",2016-11-01,"Mexico",11652
"3762",2016-12-01,"Mexico",20160
"3763",2017-01-01,"Mexico",11324
"3764",2017-02-01,"Mexico",9634
"3765",2017-03-01,"Mexico",16735
"3766",2017-04-01,"Mexico",10543
"3767",2017-05-01,"Mexico",9710
"3768",2017-06-01,"Mexico",10565
"3769",2017-07-01,"Mexico",8077
"3770",2017-08-01,"Mexico",8976
"3771",2017-09-01,"Mexico",9170
"3772",2017-10-01,"Mexico",8955
"3773",2017-11-01,"Mexico",14247
"3774",2017-12-01,"Mexico",23756
"3775",2018-01-01,"Mexico",11984
"3776",2018-02-01,"Mexico",16659
"3777",2018-03-01,"Mexico",23805
"3778",2018-04-01,"Mexico",12312
"3779",2018-05-01,"Mexico",12067
"3780",2018-06-01,"Mexico",11388
"3781",2018-07-01,"Mexico",9953
"3782",2018-08-01,"Mexico",10736
"3783",2018-09-01,"Mexico",12023
"3784",2018-10-01,"Mexico",12112
"3785",2018-11-01,"Mexico",13948
"3786",2018-12-01,"Mexico",20676
"3787",2019-01-01,"Mexico",12312
"3788",2019-02-01,"Mexico",15640
"3789",2019-03-01,"Mexico",22113
"3790",2019-04-01,"Mexico",12099
"3791",2019-05-01,"Mexico",12513
"3792",2019-06-01,"Mexico",11431
"3793",2019-07-01,"Mexico",10353
"3794",2019-08-01,"Mexico",11203
"3795",2019-09-01,"Mexico",11694
"3796",2019-10-01,"Mexico",12182
"3797",2019-11-01,"Mexico",15129
"3798",2019-12-01,"Mexico",20476
"3799",2020-01-01,"Mexico",13667
"3800",2020-02-01,"Mexico",6553
"3801",2020-03-01,"Mexico",3188
"3802",2020-04-01,"Mexico",360
"3803",2020-05-01,"Mexico",467
"3804",2020-06-01,"Mexico",531
"3805",2020-07-01,"Mexico",638
"3806",2020-08-01,"Mexico",767
"3807",2020-09-01,"Mexico",820
"3808",2020-10-01,"Mexico",1119
"3809",2020-11-01,"Mexico",1094
"3810",2020-12-01,"Mexico",1403
"3811",2021-01-01,"Mexico",1049
"3812",2021-02-01,"Mexico",996
"3813",2021-03-01,"Mexico",1589
"3814",2021-04-01,"Mexico",1715
"3815",2021-05-01,"Mexico",2326
"3816",2021-06-01,"Mexico",2096
"3817",2021-07-01,"Mexico",2362
"3818",2021-08-01,"Mexico",2169
"3819",2021-09-01,"Mexico",2217
"3820",2021-10-01,"Mexico",2602
"3821",2021-11-01,"Mexico",3742
"3822",2021-12-01,"Mexico",5564
"3823",2022-01-01,"Mexico",2620
"3824",2022-02-01,"Mexico",2976
"3825",2022-03-01,"Mexico",6641
"3826",2022-04-01,"Mexico",5378
"3827",2022-05-01,"Mexico",6697
"3828",2022-06-01,"Mexico",6867
"3829",2022-07-01,"Mexico",6804
"3830",2022-08-01,"Mexico",8453
"3831",2022-09-01,"Mexico",6284
"3832",2022-10-01,"Mexico",6888
"3833",2022-11-01,"Mexico",10359
"3834",2022-12-01,"Mexico",17627
"3835",2023-01-01,"Mexico",10303
"3836",2023-02-01,"Mexico",NA
"3837",2002-01-01,"New Zealand",5985
"3838",2002-02-01,"New Zealand",8993
"3839",2002-03-01,"New Zealand",5328
"3840",2002-04-01,"New Zealand",6052
"3841",2002-05-01,"New Zealand",5586
"3842",2002-06-01,"New Zealand",4602
"3843",2002-07-01,"New Zealand",6256
"3844",2002-08-01,"New Zealand",5696
"3845",2002-09-01,"New Zealand",6390
"3846",2002-10-01,"New Zealand",6012
"3847",2002-11-01,"New Zealand",7794
"3848",2002-12-01,"New Zealand",7840
"3849",2003-01-01,"New Zealand",7682
"3850",2003-02-01,"New Zealand",10080
"3851",2003-03-01,"New Zealand",5776
"3852",2003-04-01,"New Zealand",4304
"3853",2003-05-01,"New Zealand",1209
"3854",2003-06-01,"New Zealand",1672
"3855",2003-07-01,"New Zealand",3240
"3856",2003-08-01,"New Zealand",3859
"3857",2003-09-01,"New Zealand",5504
"3858",2003-10-01,"New Zealand",6004
"3859",2003-11-01,"New Zealand",6935
"3860",2003-12-01,"New Zealand",9724
"3861",2004-01-01,"New Zealand",9225
"3862",2004-02-01,"New Zealand",6405
"3863",2004-03-01,"New Zealand",6321
"3864",2004-04-01,"New Zealand",6636
"3865",2004-05-01,"New Zealand",5724
"3866",2004-06-01,"New Zealand",4752
"3867",2004-07-01,"New Zealand",6400
"3868",2004-08-01,"New Zealand",5742
"3869",2004-09-01,"New Zealand",6400
"3870",2004-10-01,"New Zealand",6867
"3871",2004-11-01,"New Zealand",9471
"3872",2004-12-01,"New Zealand",10425
"3873",2005-01-01,"New Zealand",6786
"3874",2005-02-01,"New Zealand",10098
"3875",2005-03-01,"New Zealand",4925
"3876",2005-04-01,"New Zealand",6864
"3877",2005-05-01,"New Zealand",5130
"3878",2005-06-01,"New Zealand",4826
"3879",2005-07-01,"New Zealand",6552
"3880",2005-08-01,"New Zealand",6699
"3881",2005-09-01,"New Zealand",6094
"3882",2005-10-01,"New Zealand",6693
"3883",2005-11-01,"New Zealand",11408
"3884",2005-12-01,"New Zealand",11775
"3885",2006-01-01,"New Zealand",8788
"3886",2006-02-01,"New Zealand",8470
"3887",2006-03-01,"New Zealand",7475
"3888",2006-04-01,"New Zealand",9724
"3889",2006-05-01,"New Zealand",7990
"3890",2006-06-01,"New Zealand",5310
"3891",2006-07-01,"New Zealand",7440
"3892",2006-08-01,"New Zealand",7665
"3893",2006-09-01,"New Zealand",8106
"3894",2006-10-01,"New Zealand",8338
"3895",2006-11-01,"New Zealand",13618
"3896",2006-12-01,"New Zealand",12792
"3897",2007-01-01,"New Zealand",9576
"3898",2007-02-01,"New Zealand",14927
"3899",2007-03-01,"New Zealand",8878
"3900",2007-04-01,"New Zealand",10925
"3901",2007-05-01,"New Zealand",7686
"3902",2007-06-01,"New Zealand",6650
"3903",2007-07-01,"New Zealand",7728
"3904",2007-08-01,"New Zealand",9020
"3905",2007-09-01,"New Zealand",8234
"3906",2007-10-01,"New Zealand",9568
"3907",2007-11-01,"New Zealand",13896
"3908",2007-12-01,"New Zealand",13716
"3909",2008-01-01,"New Zealand",10817
"3910",2008-02-01,"New Zealand",15433
"3911",2008-03-01,"New Zealand",10650
"3912",2008-04-01,"New Zealand",11352
"3913",2008-05-01,"New Zealand",8360
"3914",2008-06-01,"New Zealand",5054
"3915",2008-07-01,"New Zealand",6816
"3916",2008-08-01,"New Zealand",6446
"3917",2008-09-01,"New Zealand",5497
"3918",2008-10-01,"New Zealand",6552
"3919",2008-11-01,"New Zealand",11462
"3920",2008-12-01,"New Zealand",13959
"3921",2009-01-01,"New Zealand",14252
